D1,D2,D3,D4,D7,D8,D9,D10,D11,D12,D13,D14,D15,D17,R1,SR2,R3,H1,H2,H3,H4,H5,T1,T2,M,θ,ZX_IN,ZX_OUT,JX_IN,JX_OUT,ZJ_U,ZJ_D,FL_ZKL,LS_YJL,FL_JXWYL
3768.0,4351.5,4672.3,2995.3,3926.0,3799.6,3953.3,4684.8,4075.6,4091.5,3995.3,4009.3,4013.7,4163.7,415.5,4062.1,148.4,198.0,839.6,600.9,288.6,136.0,163.2,238.1,58.0,17.8,-1.8079701000000001,16.12144638,-0.43964797,9.55284487,0.11778144,-0.12257498,-2.98058746,5637146.15064104,-0.53708573
3779.6,4346.9,4660.1,3000.8,3924.4,3798.3,3952.3,4682.5,4069.1,4085.8,3989.8,4008.9,4011.2,4165.0,406.8,4065.2,146.6,193.0,840.8,597.3,275.4,130.6,167.3,235.5,58.0,29.1,-1.96550052,16.06439729,-0.41568431,9.51654326,0.12045339,-0.12282598,-3.04795494,5680122.21452786,-0.59436109
3779.6,4346.9,4660.1,3000.8,3924.4,3798.3,3952.3,4682.5,4069.1,4085.8,3989.8,4008.9,4011.2,4165.0,406.8,4065.2,146.6,193.0,840.8,597.3,275.4,130.6,167.3,235.5,58.0,29.1,-1.96550052,16.06439729,-0.41568431,9.51654326,0.12045339,-0.12282598,-3.04795494,5680122.21452786,-0.59436109
3779.6,4346.9,4660.1,3000.8,3924.4,3798.3,3952.3,4682.5,4069.1,4085.8,3989.8,4008.9,4011.2,4165.0,406.8,4065.2,146.6,193.0,840.8,597.3,275.4,130.6,167.3,235.5,58.0,29.1,-1.96550052,16.06439729,-0.41568431,9.51654326,0.12045339,-0.12282598,-3.04795494,5680122.21452786,-0.59436109
3779.6,4346.9,4660.1,3000.8,3924.4,3798.3,3952.3,4682.5,4069.1,4085.8,3989.8,4008.9,4011.2,4165.0,406.8,4065.2,146.6,193.0,840.8,597.3,275.4,130.6,167.3,235.5,58.0,29.1,-1.96550052,16.06439729,-0.41568431,9.51654326,0.12045339,-0.12282598,-3.04795494,5680122.21452786,-0.59436109
3773.4,4351.9,4679.9,2996.1,3922.6,3801.2,3951.4,4687.9,4069.7,4084.7,3992.7,4005.1,4010.1,4146.6,406.9,4059.9,153.4,204.3,853.4,598.7,276.5,132.0,161.5,230.7,58.0,18.3,-1.76313711,16.12493777,-0.43584819,9.51610498,0.11443018,-0.12932403,-3.04053432,5619467.48734415,-0.51427105
3774.9,4343.8,4675.3,3007.4,3929.8,3807.9,3948.2,4682.3,4066.4,4081.6,3991.0,4000.7,4007.0,4166.9,402.2,4056.0,146.3,214.8,844.5,607.7,284.1,131.2,164.2,237.1,58.0,21.5,-2.51988448,15.50735132,-0.38438886,9.46542493,0.11678642,-0.11971831,-3.61813411,5655302.39123343,-0.6227766
3774.9,4343.8,4675.3,3007.4,3929.8,3807.9,3948.2,4682.3,4066.4,4081.6,3991.0,4000.7,4007.0,4166.9,402.2,4056.0,146.3,214.8,844.5,607.7,284.1,131.2,164.2,237.1,58.0,21.5,-2.51988448,15.50735132,-0.38438886,9.46542493,0.11678642,-0.11971831,-3.61813411,5655302.39123343,-0.6227766
3774.9,4343.8,4675.3,3007.4,3929.8,3807.9,3948.2,4682.3,4066.4,4081.6,3991.0,4000.7,4007.0,4166.9,402.2,4056.0,146.3,214.8,844.5,607.7,284.1,131.2,164.2,237.1,58.0,21.5,-2.51988448,15.50735132,-0.38438886,9.46542493,0.11678642,-0.11971831,-3.61813411,5655302.39123343,-0.6227766
3774.9,4343.8,4675.3,3007.4,3929.8,3807.9,3948.2,4682.3,4066.4,4081.6,3991.0,4000.7,4007.0,4166.9,402.2,4056.0,146.3,214.8,844.5,607.7,284.1,131.2,164.2,237.1,58.0,21.5,-2.51988448,15.50735132,-0.38438886,9.46542493,0.11678642,-0.11971831,-3.61813411,5655302.39123343,-0.6227766
3774.9,4343.8,4675.3,3007.4,3929.8,3807.9,3948.2,4682.3,4066.4,4081.6,3991.0,4000.7,4007.0,4166.9,402.2,4056.0,146.3,214.8,844.5,607.7,284.1,131.2,164.2,237.1,58.0,21.5,-2.51988448,15.50735132,-0.38438886,9.46542493,0.11678642,-0.11971831,-3.61813411,5655302.39123343,-0.6227766
3774.9,4343.8,4675.3,3007.4,3929.8,3807.9,3948.2,4682.3,4066.4,4081.6,3991.0,4000.7,4007.0,4166.9,402.2,4056.0,146.3,214.8,844.5,607.7,284.1,131.2,164.2,237.1,58.0,21.5,-2.51988448,15.50735132,-0.38438886,9.46542493,0.11678642,-0.11971831,-3.61813411,5655302.39123343,-0.6227766
3774.9,4343.8,4675.3,3007.4,3929.8,3807.9,3948.2,4682.3,4066.4,4081.6,3991.0,4000.7,4007.0,4166.9,402.2,4056.0,146.3,214.8,844.5,607.7,284.1,131.2,164.2,237.1,58.0,21.5,-2.51988448,15.50735132,-0.38438886,9.46542493,0.11678642,-0.11971831,-3.61813411,5655302.39123343,-0.6227766
3774.9,4343.8,4675.3,3007.4,3929.8,3807.9,3948.2,4682.3,4066.4,4081.6,3991.0,4000.7,4007.0,4166.9,402.2,4056.0,146.3,214.8,844.5,607.7,284.1,131.2,164.2,237.1,58.0,21.5,-2.51988448,15.50735132,-0.38438886,9.46542493,0.11678642,-0.11971831,-3.61813411,5655302.39123343,-0.6227766
3774.9,4343.8,4675.3,3007.4,3929.8,3807.9,3948.2,4682.3,4066.4,4081.6,3991.0,4000.7,4007.0,4166.9,402.2,4056.0,146.3,214.8,844.5,607.7,284.1,131.2,164.2,237.1,58.0,21.5,-2.51988448,15.50735132,-0.38438886,9.46542493,0.11678642,-0.11971831,-3.61813411,5655302.39123343,-0.6227766
3774.9,4343.8,4675.3,3007.4,3929.8,3807.9,3948.2,4682.3,4066.4,4081.6,3991.0,4000.7,4007.0,4166.9,402.2,4056.0,146.3,214.8,844.5,607.7,284.1,131.2,164.2,237.1,58.0,21.5,-2.51988448,15.50735132,-0.38438886,9.46542493,0.11678642,-0.11971831,-3.61813411,5655302.39123343,-0.6227766
3774.9,4343.8,4675.3,3007.4,3929.8,3807.9,3948.2,4682.3,4066.4,4081.6,3991.0,4000.7,4007.0,4166.9,402.2,4056.0,146.3,214.8,844.5,607.7,284.1,131.2,164.2,237.1,58.0,21.5,-2.51988448,15.50735132,-0.38438886,9.46542493,0.11678642,-0.11971831,-3.61813411,5655302.39123343,-0.6227766
3775.4,4356.1,4666.2,2999.1,3921.1,3791.8,3947.7,4687.0,4067.3,4088.1,3991.9,3998.3,4012.6,4168.2,401.3,4052.7,147.6,201.5,850.5,593.1,268.9,133.7,160.7,237.3,58.0,20.6,-1.73077408,16.16216723,-0.11260989,9.60568085,0.11259606,-0.13003264,-2.9319231,5556673.97457174,-0.43106984
3775.4,4356.1,4666.2,2999.1,3921.1,3791.8,3947.7,4687.0,4067.3,4088.1,3991.9,3998.3,4012.6,4168.2,401.3,4052.7,147.6,201.5,850.5,593.1,268.9,133.7,160.7,237.3,58.0,20.6,-1.73077408,16.16216723,-0.11260989,9.60568085,0.11259606,-0.13003264,-2.9319231,5556673.97457174,-0.43106984
3777.3,4337.6,4674.9,3000.1,3924.9,3802.4,3955.7,4686.2,4064.4,4088.0,3984.8,3993.4,4003.7,4156.8,399.6,4056.4,149.6,201.3,849.3,596.2,270.5,129.8,164.1,227.5,58.0,21.0,-2.39390753,15.59262883,-0.13829861,9.60438499,0.10723196,-0.12517319,-3.5151043,5619101.06797216,-0.46705426
3777.3,4337.6,4674.9,3000.1,3924.9,3802.4,3955.7,4686.2,4064.4,4088.0,3984.8,3993.4,4003.7,4156.8,399.6,4056.4,149.6,201.3,849.3,596.2,270.5,129.8,164.1,227.5,58.0,21.0,-2.39390753,15.59262883,-0.13829861,9.60438499,0.10723196,-0.12517319,-3.5151043,5619101.06797216,-0.46705426
3777.3,4337.6,4674.9,3000.1,3924.9,3802.4,3955.7,4686.2,4064.4,4088.0,3984.8,3993.4,4003.7,4156.8,399.6,4056.4,149.6,201.3,849.3,596.2,270.5,129.8,164.1,227.5,58.0,21.0,-2.39390753,15.59262883,-0.13829861,9.60438499,0.10723196,-0.12517319,-3.5151043,5619101.06797216,-0.46705426
3777.3,4337.6,4674.9,3000.1,3924.9,3802.4,3955.7,4686.2,4064.4,4088.0,3984.8,3993.4,4003.7,4156.8,399.6,4056.4,149.6,201.3,849.3,596.2,270.5,129.8,164.1,227.5,58.0,21.0,-2.39390753,15.59262883,-0.13829861,9.60438499,0.10723196,-0.12517319,-3.5151043,5619101.06797216,-0.46705426
3779.3,4348.1,4670.9,2995.3,3922.9,3798.9,3955.5,4695.0,4065.3,4083.0,3987.6,4001.7,4006.5,4157.6,405.4,4059.0,150.6,193.4,842.5,603.7,285.0,130.4,166.5,240.3,58.0,22.0,-2.07894862,15.88760646,-0.45881487,9.49953795,0.11837164,-0.11729795,-3.22136612,5680645.86209529,-0.61399704
3779.8,4357.8,4674.3,2998.0,3922.2,3801.4,3944.1,4684.9,4067.6,4083.2,3991.6,3998.9,4010.0,4164.7,403.3,4058.8,143.8,198.1,854.2,598.1,278.2,135.5,162.8,228.4,58.0,17.2,-1.86587406,16.05201104,-0.17567229,9.53914342,0.11594222,-0.13553954,-3.13177579,5588748.79429142,-0.44141631
3779.8,4357.8,4674.3,2998.0,3922.2,3801.4,3944.1,4684.9,4067.6,4083.2,3991.6,3998.9,4010.0,4164.7,403.3,4058.8,143.8,198.1,854.2,598.1,278.2,135.5,162.8,228.4,58.0,17.2,-1.86587406,16.05201104,-0.17567229,9.53914342,0.11594222,-0.13553954,-3.13177579,5588748.79429142,-0.44141631
3779.8,4357.8,4674.3,2998.0,3922.2,3801.4,3944.1,4684.9,4067.6,4083.2,3991.6,3998.9,4010.0,4164.7,403.3,4058.8,143.8,198.1,854.2,598.1,278.2,135.5,162.8,228.4,58.0,17.2,-1.86587406,16.05201104,-0.17567229,9.53914342,0.11594222,-0.13553954,-3.13177579,5588748.79429142,-0.44141631
3779.8,4357.8,4674.3,2998.0,3922.2,3801.4,3944.1,4684.9,4067.6,4083.2,3991.6,3998.9,4010.0,4164.7,403.3,4058.8,143.8,198.1,854.2,598.1,278.2,135.5,162.8,228.4,58.0,17.2,-1.86587406,16.05201104,-0.17567229,9.53914342,0.11594222,-0.13553954,-3.13177579,5588748.79429142,-0.44141631
3772.1,4358.5,4672.7,3006.3,3929.0,3805.8,3952.4,4682.1,4074.0,4085.1,3991.8,4007.1,4011.4,4163.4,390.8,4064.6,142.3,200.8,856.2,597.6,279.6,135.7,164.9,237.2,58.0,22.7,-2.0929314,15.86871025,-0.40215367,9.53823607,0.11764999,-0.12778155,-3.24461931,5641756.25811254,-0.51763515
3774.0,4359.1,4684.3,2991.1,3921.2,3791.8,3953.6,4684.0,4069.6,4089.5,3988.9,4004.3,4009.5,4160.4,386.6,4049.6,147.4,194.3,864.7,599.0,280.7,136.2,166.1,231.8,58.0,20.9,-1.83048114,16.12884042,-0.3511539,9.54134672,0.11259719,-0.13282339999999998,-3.0284139,5599500.44400005,-0.43621761
3775.7,4351.5,4668.1,3007.4,3928.0,3800.8,3950.5,4681.1,4067.8,4086.7,3989.0,4001.5,4004.7,4159.5,401.8,4050.7,145.4,207.0,851.0,602.2,279.1,136.9,160.4,230.4,58.0,15.4,-2.50062484,15.54047896,-0.50415544,9.40211002,0.12431042,-0.12656006,-3.64508922,5643333.36137444,-0.65625063
3775.7,4351.5,4668.1,3007.4,3928.0,3800.8,3950.5,4681.1,4067.8,4086.7,3989.0,4001.5,4004.7,4159.5,401.8,4050.7,145.4,207.0,851.0,602.2,279.1,136.9,160.4,230.4,58.0,15.4,-2.50062484,15.54047896,-0.50415544,9.40211002,0.12431042,-0.12656006,-3.64508922,5643333.36137444,-0.65625063
3775.7,4351.5,4668.1,3007.4,3928.0,3800.8,3950.5,4681.1,4067.8,4086.7,3989.0,4001.5,4004.7,4159.5,401.8,4050.7,145.4,207.0,851.0,602.2,279.1,136.9,160.4,230.4,58.0,15.4,-2.50062484,15.54047896,-0.50415544,9.40211002,0.12431042,-0.12656006,-3.64508922,5643333.36137444,-0.65625063
3775.7,4351.5,4668.1,3007.4,3928.0,3800.8,3950.5,4681.1,4067.8,4086.7,3989.0,4001.5,4004.7,4159.5,401.8,4050.7,145.4,207.0,851.0,602.2,279.1,136.9,160.4,230.4,58.0,15.4,-2.50062484,15.54047896,-0.50415544,9.40211002,0.12431042,-0.12656006,-3.64508922,5643333.36137444,-0.65625063
3775.7,4351.5,4668.1,3007.4,3928.0,3800.8,3950.5,4681.1,4067.8,4086.7,3989.0,4001.5,4004.7,4159.5,401.8,4050.7,145.4,207.0,851.0,602.2,279.1,136.9,160.4,230.4,58.0,15.4,-2.50062484,15.54047896,-0.50415544,9.40211002,0.12431042,-0.12656006,-3.64508922,5643333.36137444,-0.65625063
3775.7,4351.5,4668.1,3007.4,3928.0,3800.8,3950.5,4681.1,4067.8,4086.7,3989.0,4001.5,4004.7,4159.5,401.8,4050.7,145.4,207.0,851.0,602.2,279.1,136.9,160.4,230.4,58.0,15.4,-2.50062484,15.54047896,-0.50415544,9.40211002,0.12431042,-0.12656006,-3.64508922,5643333.36137444,-0.65625063
3775.7,4351.5,4668.1,3007.4,3928.0,3800.8,3950.5,4681.1,4067.8,4086.7,3989.0,4001.5,4004.7,4159.5,401.8,4050.7,145.4,207.0,851.0,602.2,279.1,136.9,160.4,230.4,58.0,15.4,-2.50062484,15.54047896,-0.50415544,9.40211002,0.12431042,-0.12656006,-3.64508922,5643333.36137444,-0.65625063
3775.7,4351.5,4668.1,3007.4,3928.0,3800.8,3950.5,4681.1,4067.8,4086.7,3989.0,4001.5,4004.7,4159.5,401.8,4050.7,145.4,207.0,851.0,602.2,279.1,136.9,160.4,230.4,58.0,15.4,-2.50062484,15.54047896,-0.50415544,9.40211002,0.12431042,-0.12656006,-3.64508922,5643333.36137444,-0.65625063
3777.2,4351.1,4675.1,3006.8,3928.6,3805.7,3951.9,4690.6,4067.3,4089.3,3988.1,3998.5,4012.3,4166.7,407.7,4050.3,157.1,211.1,854.1,601.4,269.2,128.5,161.0,241.9,58.0,14.1,-2.19067808,15.79511426,-0.16507163,9.64051782,0.10975137,-0.12023432,-3.21867139,5551724.09884485,-0.45582601
3777.2,4351.1,4675.1,3006.8,3928.6,3805.7,3951.9,4690.6,4067.3,4089.3,3988.1,3998.5,4012.3,4166.7,407.7,4050.3,157.1,211.1,854.1,601.4,269.2,128.5,161.0,241.9,58.0,14.1,-2.19067808,15.79511426,-0.16507163,9.64051782,0.10975137,-0.12023432,-3.21867139,5551724.09884485,-0.45582601
3788.9,4355.0,4677.2,2991.2,3918.3,3802.6,3942.8,4682.5,4067.4,4097.5,3985.3,4000.6,4005.8,4154.5,400.9,4054.1,155.4,203.0,852.1,592.5,280.2,142.9,161.3,231.6,58.0,20.1,-1.82649506,16.09649601,-0.41063249999999996,9.49015131,0.11826042,-0.13464969,-3.10652151,5628993.31961424,-0.48801243
3781.2,4346.8,4673.1,2996.7,3923.6,3801.0,3946.5,4681.7,4063.9,4079.5,3983.9,4001.5,4006.4,4157.9,395.1,4045.1,148.3,197.7,849.8,599.6,288.8,132.9,155.5,239.5,58.0,18.4,-2.18724091,15.83220041,-0.42892347,9.45886118,0.11804254,-0.12083835,-3.29178493,5648868.35633972,-0.60252773
3781.2,4346.8,4673.1,2996.7,3923.6,3801.0,3946.5,4681.7,4063.9,4079.5,3983.9,4001.5,4006.4,4157.9,395.1,4045.1,148.3,197.7,849.8,599.6,288.8,132.9,155.5,239.5,58.0,18.4,-2.18724091,15.83220041,-0.42892347,9.45886118,0.11804254,-0.12083835,-3.29178493,5648868.35633972,-0.60252773
3781.2,4346.8,4673.1,2996.7,3923.6,3801.0,3946.5,4681.7,4063.9,4079.5,3983.9,4001.5,4006.4,4157.9,395.1,4045.1,148.3,197.7,849.8,599.6,288.8,132.9,155.5,239.5,58.0,18.4,-2.18724091,15.83220041,-0.42892347,9.45886118,0.11804254,-0.12083835,-3.29178493,5648868.35633972,-0.60252773
3781.2,4346.8,4673.1,2996.7,3923.6,3801.0,3946.5,4681.7,4063.9,4079.5,3983.9,4001.5,4006.4,4157.9,395.1,4045.1,148.3,197.7,849.8,599.6,288.8,132.9,155.5,239.5,58.0,18.4,-2.18724091,15.83220041,-0.42892347,9.45886118,0.11804254,-0.12083835,-3.29178493,5648868.35633972,-0.60252773
3781.2,4346.8,4673.1,2996.7,3923.6,3801.0,3946.5,4681.7,4063.9,4079.5,3983.9,4001.5,4006.4,4157.9,395.1,4045.1,148.3,197.7,849.8,599.6,288.8,132.9,155.5,239.5,58.0,18.4,-2.18724091,15.83220041,-0.42892347,9.45886118,0.11804254,-0.12083835,-3.29178493,5648868.35633972,-0.60252773
3781.2,4346.8,4673.1,2996.7,3923.6,3801.0,3946.5,4681.7,4063.9,4079.5,3983.9,4001.5,4006.4,4157.9,395.1,4045.1,148.3,197.7,849.8,599.6,288.8,132.9,155.5,239.5,58.0,18.4,-2.18724091,15.83220041,-0.42892347,9.45886118,0.11804254,-0.12083835,-3.29178493,5648868.35633972,-0.60252773
3775.7,4360.7,4674.1,2996.6,3925.0,3801.0,3955.1,4682.3,4079.6,4088.3,3986.7,4003.0,4010.3,4154.4,399.5,4055.2,151.3,192.0,848.1,606.0,286.1,130.7,171.5,234.6,58.0,16.9,-2.04671392,15.92130924,-0.36088753,9.51419222,0.11955172,-0.12891698,-3.22610466,5622010.19136338,-0.53561279
3775.7,4360.7,4674.1,2996.6,3925.0,3801.0,3955.1,4682.3,4079.6,4088.3,3986.7,4003.0,4010.3,4154.4,399.5,4055.2,151.3,192.0,848.1,606.0,286.1,130.7,171.5,234.6,58.0,16.9,-2.04671392,15.92130924,-0.36088753,9.51419222,0.11955172,-0.12891698,-3.22610466,5622010.19136338,-0.53561279
3782.7,4344.8,4681.4,3000.5,3928.9,3797.2,3949.2,4687.7,4077.2,4088.0,3988.4,3999.0,4011.7,4159.1,400.6,4059.9,150.4,199.5,859.4,602.5,275.6,131.6,169.7,242.1,58.0,21.6,-2.17186329,15.81753638,-0.1541128,9.67469661,0.10301556,-0.11858113,-3.20150216,5609218.99464597,-0.42988812
3782.7,4344.8,4681.4,3000.5,3928.9,3797.2,3949.2,4687.7,4077.2,4088.0,3988.4,3999.0,4011.7,4159.1,400.6,4059.9,150.4,199.5,859.4,602.5,275.6,131.6,169.7,242.1,58.0,21.6,-2.17186329,15.81753638,-0.1541128,9.67469661,0.10301556,-0.11858113,-3.20150216,5609218.99464597,-0.42988812
3774.5,4354.0,4676.6,3010.0,3924.6,3800.5,3959.6,4683.5,4078.2,4084.8,3990.1,3999.5,4008.6,4154.5,401.4,4054.8,147.9,206.1,845.9,599.4,273.2,137.1,163.5,230.2,58.0,27.9,-2.18343476,15.80466725,-0.25204473,9.54537656,0.11693558,-0.13124468,-3.34989531,5614111.01468255,-0.49670347
3777.3,4354.5,4673.1,3010.3,3917.8,3801.7,3951.7,4686.0,4079.1,4091.0,3991.7,3999.3,4009.3,4162.9,407.8,4054.7,141.3,193.4,848.2,603.0,282.2,139.7,163.5,236.5,58.0,24.9,-1.75286709,16.154526399999998,-0.19148212,9.60876773,0.11471619,-0.12985538,-2.95052451,5616382.65407864,-0.44253211
3781.8,4352.3,4664.0,3000.3,3920.2,3799.2,3955.1,4685.5,4065.5,4085.6,3986.3,4002.0,4012.6,4158.7,402.2,4054.3,145.0,194.5,854.7,599.8,267.0,133.8,159.1,225.9,58.0,18.7,-1.66865976,16.24793777,-0.23359206,9.57286297,0.11248789,-0.13523465,-2.90661447,5576205.89491161,-0.44613384
3781.8,4352.3,4664.0,3000.3,3920.2,3799.2,3955.1,4685.5,4065.5,4085.6,3986.3,4002.0,4012.6,4158.7,402.2,4054.3,145.0,194.5,854.7,599.8,267.0,133.8,159.1,225.9,58.0,18.7,-1.66865976,16.24793777,-0.23359206,9.57286297,0.11248789,-0.13523465,-2.90661447,5576205.89491161,-0.44613384
3781.8,4352.3,4664.0,3000.3,3920.2,3799.2,3955.1,4685.5,4065.5,4085.6,3986.3,4002.0,4012.6,4158.7,402.2,4054.3,145.0,194.5,854.7,599.8,267.0,133.8,159.1,225.9,58.0,18.7,-1.66865976,16.24793777,-0.23359206,9.57286297,0.11248789,-0.13523465,-2.90661447,5576205.89491161,-0.44613384
3781.8,4352.3,4664.0,3000.3,3920.2,3799.2,3955.1,4685.5,4065.5,4085.6,3986.3,4002.0,4012.6,4158.7,402.2,4054.3,145.0,194.5,854.7,599.8,267.0,133.8,159.1,225.9,58.0,18.7,-1.66865976,16.24793777,-0.23359206,9.57286297,0.11248789,-0.13523465,-2.90661447,5576205.89491161,-0.44613384
3779.6,4353.0,4674.6,3003.1,3926.1,3796.7,3946.5,4687.6,4074.7,4086.0,3997.6,4007.7,4011.1,4162.2,401.8,4068.0,154.5,186.4,838.9,592.3,277.8,128.2,166.9,234.2,58.0,37.4,-1.95786177,15.95859359,-0.44489194,9.48464004,0.12160072,-0.12562223,-3.20974971,5697523.9204924,-0.59796841
3779.6,4353.0,4674.6,3003.1,3926.1,3796.7,3946.5,4687.6,4074.7,4086.0,3997.6,4007.7,4011.1,4162.2,401.8,4068.0,154.5,186.4,838.9,592.3,277.8,128.2,166.9,234.2,58.0,37.4,-1.95786177,15.95859359,-0.44489194,9.48464004,0.12160072,-0.12562223,-3.20974971,5697523.9204924,-0.59796841
3762.6,4350.8,4664.2,2999.8,3925.8,3800.4,3951.1,4680.0,4071.3,4083.7,3987.0,4002.7,4011.1,4161.7,401.8,4071.7,157.3,204.7,844.2,599.7,269.8,130.3,165.1,235.0,58.0,20.1,-2.10251706,15.93029682,-0.24023592,9.56844332,0.11694448,-0.12661651,-3.17056781,5613428.26396676,-0.50688742
3762.6,4350.8,4664.2,2999.8,3925.8,3800.4,3951.1,4680.0,4071.3,4083.7,3987.0,4002.7,4011.1,4161.7,401.8,4071.7,157.3,204.7,844.2,599.7,269.8,130.3,165.1,235.0,58.0,20.1,-2.10251706,15.93029682,-0.24023592,9.56844332,0.11694448,-0.12661651,-3.17056781,5613428.26396676,-0.50688742
3779.8,4357.8,4674.3,2998.0,3922.2,3801.4,3944.1,4684.9,4067.6,4083.2,3991.6,3998.9,4010.0,4164.7,403.3,4058.8,143.8,198.1,854.2,598.1,278.2,135.5,162.8,228.4,58.0,17.2,-1.87332867,16.04256129,-0.16846926,9.53606223,0.11597181,-0.13535463,-3.13997272,5568900.54260775,-0.4460165
3779.8,4357.8,4674.3,2998.0,3922.2,3801.4,3944.1,4684.9,4067.6,4083.2,3991.6,3998.9,4010.0,4164.7,403.3,4058.8,143.8,198.1,854.2,598.1,278.2,135.5,162.8,228.4,58.0,17.2,-1.87332867,16.04256129,-0.16846926,9.53606223,0.11597181,-0.13535463,-3.13997272,5568900.54260775,-0.4460165
3779.8,4357.8,4674.3,2998.0,3922.2,3801.4,3944.1,4684.9,4067.6,4083.2,3991.6,3998.9,4010.0,4164.7,403.3,4058.8,143.8,198.1,854.2,598.1,278.2,135.5,162.8,228.4,58.0,17.2,-1.87332867,16.04256129,-0.16846926,9.53606223,0.11597181,-0.13535463,-3.13997272,5568900.54260775,-0.4460165
3774.2,4346.6,4674.0,2998.6,3926.7,3796.0,3940.7,4680.6,4084.2,4089.3,3992.7,4003.4,4011.0,4156.8,406.3,4048.7,148.3,204.8,854.0,599.4,274.7,135.0,155.8,234.1,58.0,18.9,-2.1382577,15.87160324,-0.31245568,9.56622888,0.11334334,-0.12481695,-3.23989402,5600389.573462999,-0.51547827
3774.2,4346.6,4674.0,2998.6,3926.7,3796.0,3940.7,4680.6,4084.2,4089.3,3992.7,4003.4,4011.0,4156.8,406.3,4048.7,148.3,204.8,854.0,599.4,274.7,135.0,155.8,234.1,58.0,18.9,-2.1382577,15.87160324,-0.31245568,9.56622888,0.11334334,-0.12481695,-3.23989402,5600389.5734629985,-0.51547827
3774.2,4346.6,4674.0,2998.6,3926.7,3796.0,3940.7,4680.6,4084.2,4089.3,3992.7,4003.4,4011.0,4156.8,406.3,4048.7,148.3,204.8,854.0,599.4,274.7,135.0,155.8,234.1,58.0,18.9,-2.1382577,15.87160324,-0.31245568,9.56622888,0.11334334,-0.12481695,-3.23989402,5600389.573462999,-0.51547827
3774.2,4346.6,4674.0,2998.6,3926.7,3796.0,3940.7,4680.6,4084.2,4089.3,3992.7,4003.4,4011.0,4156.8,406.3,4048.7,148.3,204.8,854.0,599.4,274.7,135.0,155.8,234.1,58.0,18.9,-2.1382577,15.87160324,-0.31245568,9.56622888,0.11334334,-0.12481695,-3.23989402,5600389.5734629985,-0.51547827
3777.9,4356.7,4677.9,3001.2,3919.3,3788.6,3948.3,4683.3,4075.5,4094.1,3981.3,4000.7,4008.7,4150.0,394.4,4058.9,145.4,201.8,850.0,607.3,274.1,126.4,168.4,228.6,58.0,16.2,-1.87764034,16.11236047,-0.28192554,9.52657138,0.11710744,-0.13454002,-3.07987254,5590727.94103093,-0.46284367
3775.3,4350.9,4678.5,2992.8,3913.8,3796.7,3949.4,4690.5,4067.9,4088.6,3990.2,3999.3,4006.2,4151.1,395.7,4059.4,157.6,195.9,842.2,599.3,277.6,136.1,162.5,239.6,58.0,26.0,-1.677907,16.20561328,-0.33680131,9.528802699999998,0.11605348,-0.12297711,-2.92354771,5657368.85720924,-0.52297814
3773.6,4350.8,4678.5,2996.8,3928.3,3798.1,3948.9,4685.3,4061.5,4078.9,3984.3,3998.7,4010.5,4150.3,392.5,4060.3,150.0,197.7,860.3,595.5,282.2,133.7,160.9,229.3,58.0,21.6,-2.18510168,15.79549864,-0.19639854,9.57776933,0.10882539,-0.13087429,-3.33868805,5575952.77626649,-0.43687622
3773.6,4350.8,4678.5,2996.8,3928.3,3798.1,3948.9,4685.3,4061.5,4078.9,3984.3,3998.7,4010.5,4150.3,392.5,4060.3,150.0,197.7,860.3,595.5,282.2,133.7,160.9,229.3,58.0,21.6,-2.18510168,15.79549864,-0.19639854,9.57776933,0.10882539,-0.13087429,-3.33868805,5575952.77626649,-0.43687622
3773.6,4350.8,4678.5,2996.8,3928.3,3798.1,3948.9,4685.3,4061.5,4078.9,3984.3,3998.7,4010.5,4150.3,392.5,4060.3,150.0,197.7,860.3,595.5,282.2,133.7,160.9,229.3,58.0,21.6,-2.18510168,15.79549864,-0.19639854,9.57776933,0.10882539,-0.13087429,-3.33868805,5575952.77626649,-0.43687622
3775.1,4341.9,4674.8,3001.0,3923.9,3802.9,3947.4,4677.5,4071.8,4086.9,3986.6,3997.8,4007.0,4161.0,399.9,4046.8,151.0,203.9,849.6,600.4,274.8,139.6,160.6,233.0,58.0,20.4,-2.21270497,15.83666817,-0.22349168,9.58723017,0.11014295,-0.12532234,-3.2710931,5604591.6108225,-0.45375933
3770.3,4349.3,4665.9,3000.6,3916.6,3794.8,3951.7,4683.1,4072.3,4089.6,3994.3,4006.4,4011.2,4156.7,392.3,4053.3,148.7,203.1,847.9,600.5,284.7,129.4,162.7,231.6,58.0,18.9,-1.51476234,16.36764155,-0.39953809,9.54635021,0.11722628,-0.13000642,-2.76802789,5611520.63328889,-0.50507
3770.3,4349.3,4665.9,3000.6,3916.6,3794.8,3951.7,4683.1,4072.3,4089.6,3994.3,4006.4,4011.2,4156.7,392.3,4053.3,148.7,203.1,847.9,600.5,284.7,129.4,162.7,231.6,58.0,18.9,-1.51476234,16.36764155,-0.39953809,9.54635021,0.11722628,-0.13000642,-2.76802789,5611520.63328889,-0.50507
